n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed
790,518,0.6556962025316456,89.16679536679537,1.2901027526969933,0.250936329588015,0.0898876404494382,4,0,0.16602316602316602,10,1.9305019305019304,P21580,P21580,,TNFAIP3,False,790,1208.0,0.03497650309300231,0.059748351850972894,0.012417218543046357,0.0008278145695364238,1775.0,2.9360313797785915,2.7723482,0.8777464788732394,0.4326760563380282
193,150,0.7772020725388601,97.05419999999998,1.2894461144136784,0.35294117647058826,0.058823529411764705,5,2,0.25333333333333335,27,18.0,P51965,P51965,,UBE2E1,False,193,1208.0,-0.007236575899597677,-0.0105600425755491,0.0033112582781456954,0.0,1775.0,6.8412560326309855,6.8812976,0.9988732394366198,0.9971830985915493
331,326,0.9848942598187311,97.19978527607363,1.0401058546105468,0.25757575757575757,0.09848484848484848,3,0,0.21779141104294478,27,8.282208588957054,P53611,P53611,,RABGGTB,False,331,1208.0,-1.5174553580043495,-1.5069615879072404,0.9892384105960265,0.9081125827814569,1775.0,6.892050525239436,6.9135356,1.0,1.0
493,422,0.8559837728194726,93.57765402843603,1.4272067315695258,0.24774774774774774,0.0945945945945946,5,1,0.19194312796208532,26,6.161137440758294,O95376,O95376,,ARIH2,False,493,1208.0,0.04810122505381485,0.041974755094249,0.013245033112582781,0.0008278145695364238,1775.0,5.702030466816902,5.7712965,1.0,0.9988732394366198
507,231,0.4556213017751479,86.2600432900433,1.6821223141940287,0.38235294117647056,0.1588235294117647,8,3,0.19047619047619047,6,2.5974025974025974,Q13064,Q13064,,MKRN3,False,507,1208.0,-0.029251823197888764,-0.01881324990883805,0.0024834437086092716,0.0,1775.0,1.7398083709729577,1.4688022,0.5352112676056338,0.30309859154929575
1052,697,0.6625475285171103,91.44028694404591,1.2759994156989387,0.28023598820059,0.038348082595870206,8,1,0.19799139167862267,18,2.582496413199426,Q05397,Q05397,,PTK2,False,1052,1208.0,-0.602097889448357,-0.5354469450734802,0.5248344370860927,0.173841059602649,1775.0,5.739664073852394,6.10976,0.9476056338028169,0.9267605633802817
673,239,0.3551263001485884,81.66535564853557,1.9903628970814056,0.24390243902439024,0.12195121951219512,4,0,0.18828451882845187,8,3.3472803347280333,Q05516,Q05516,,ZBTB16,False,673,1208.0,0.0830617395516184,0.08343218049713345,0.0033112582781456954,0.0008278145695364238,1775.0,0.3448690969295775,0.007049071,0.10704225352112676,0.04056338028169014
406,229,0.5640394088669951,88.00615720524017,1.6699585864355901,0.3411764705882353,0.07058823529411765,11,3,0.1703056768558952,7,3.056768558951965,Q06587,Q06587,,RING1,False,406,1208.0,-0.17482790736104153,-0.16336455092009344,0.033112582781456956,0.0033112582781456954,1775.0,4.9981893018028165,5.0279856,1.0,0.9971830985915493
578,519,0.8979238754325259,90.75556840077071,1.2042259785633311,0.3511450381679389,0.09923664122137404,9,3,0.22736030828516376,65,12.524084778420038,Q0D2K2,Q0D2K2,,KLHL30,False,578,1208.0,-0.026591091945345487,-0.02881266007466755,0.0024834437086092716,0.0,1775.0,0.2601139663256338,0.0667092,0.07211267605633803,0.0033802816901408453
278,185,0.6654676258992805,90.8511891891892,1.1954439876287928,0.37362637362637363,0.08791208791208792,8,2,0.21621621621621623,9,4.864864864864865,Q12829,Q12829,,RAB40B,False,278,1208.0,-0.05882026333365384,-0.05170714550556805,0.004966887417218543,0.0,1775.0,2.759662212416338,2.7427695,0.956056338028169,0.40056338028169014
499,373,0.7474949899799599,94.73833780160857,1.3535556855340982,0.3089887640449438,0.09550561797752809,8,3,0.18230563002680966,32,8.579088471849866,Q12834,Q12834,,CDC20,False,499,1208.0,-2.1227526640628724,-2.086917848403691,1.0,1.0,1775.0,6.534451495076057,6.7249503,0.9988732394366198,0.9825352112676057
539,449,0.8330241187384044,91.1863697104677,2.3153364606634836,0.3234323432343234,0.07920792079207921,10,7,0.17817371937639198,10,2.2271714922048997,Q12899,Q12899,,TRIM26,False,539,1208.0,-0.007331335134907618,-0.007825214377809649,0.0008278145695364238,0.0,1775.0,4.551415916512676,4.557024,0.9988732394366198,0.9819718309859155
501,471,0.9401197604790419,93.01371549893844,2.1794905397708813,0.36607142857142855,0.0625,18,6,0.1740976645435244,9,1.910828025477707,Q12933,Q12933,,TRAF2,False,501,1208.0,-0.31341962106307975,-0.2543772964785661,0.24420529801324503,0.04718543046357616,1775.0,4.019349655543662,4.063175,0.9994366197183099,0.9154929577464789
1120,645,0.5758928571428571,82.96722480620156,2.4393906493808695,0.30699774266365687,0.07674943566591422,12,4,0.15658914728682172,15,2.3255813953488373,Q12986,Q12986,,NFX1,False,1120,1208.0,-0.00793519755788942,-0.005472509639540201,0.0016556291390728477,0.0,1775.0,4.207272427774648,4.22438,1.0,0.9707042253521126
620,479,0.7725806451612903,90.23720250521922,1.3379098867910149,0.31004366812227074,0.13100436681222707,7,1,0.26931106471816285,28,5.845511482254697,Q13042,Q13042,,CDC16,False,620,1208.0,-2.4288181032137803,-2.448315980284388,1.0,0.9958609271523179,1775.0,5.372299921126761,5.378848,1.0,0.9994366197183099
653,509,0.77947932618683,87.64671905697445,2.5010061251121423,0.3503184713375796,0.07961783439490445,16,8,0.18467583497053044,19,3.732809430255403,Q13049,Q13049,,TRIM32,False,653,1208.0,0.010625767756416233,0.012259269338481149,0.0,0.0,1775.0,3.47392967710986,3.5714705,0.9825352112676057,0.8016901408450704
416,285,0.6850961538461539,94.25621052631578,2.5125967289717077,0.3842364532019704,0.08374384236453201,23,5,0.14736842105263157,13,4.56140350877193,Q13077,Q13077,,TRAF1,False,416,1208.0,0.014862106570497724,0.01538305180797635,0.0,0.0,1775.0,1.4467114330529578,1.0567846,0.523943661971831,0.10535211267605633
2025,1066,0.5264197530864198,85.10232645403379,1.3845919907647346,0.2872503840245776,0.06758832565284179,9,5,0.19324577861163228,26,2.4390243902439024,P53804,P53804,,TTC3,False,2025,1208.0,0.05200552766099922,0.05774192292161155,0.0,0.0,1775.0,5.547531205070423,5.560599,1.0,0.9915492957746479
568,520,0.9154929577464789,92.1633846153846,1.8289030473244312,0.32620320855614976,0.0748663101604278,22,6,0.18461538461538463,11,2.1153846153846154,Q13114,Q13114,,TRAF3,False,568,1208.0,-0.011840671572330054,-0.0046545792523823,0.022350993377483443,0.0008278145695364238,1775.0,3.5246665767994365,3.5489175,0.9971830985915493,0.7718309859154929
982,420,0.42769857433808556,90.95799999999998,1.306850011093414,0.27586206896551724,0.10344827586206896,6,2,0.24285714285714285,50,11.904761904761903,Q13191,Q13191,,CBLB,False,982,1208.0,-0.008992301541743975,-0.014410589824431351,0.0,0.0,1775.0,3.3105150601470426,3.2875595,0.9926760563380281,0.611830985915493
396,365,0.9217171717171717,95.7609315068493,1.0505433445850676,0.25157232704402516,0.06918238993710692,4,0,0.1589041095890411,27,7.397260273972603,Q13216,Q13216,,ERCC8,False,396,1208.0,-0.02175848797638671,-0.0230852588177838,0.0024834437086092716,0.0,1775.0,3.856497970366197,3.901398,0.9994366197183099,0.9143661971830986
1512,659,0.43584656084656087,87.19203338391503,1.2086460584508312,0.30333333333333334,0.07,5,2,0.2276176024279211,43,6.525037936267071,Q13233,Q13233,,MAP3K1,False,1512,1208.0,-0.10283607577419608,-0.10233751560931564,0.0074503311258278145,0.0008278145695364238,1775.0,2.9677472615774647,2.9177258,0.9870422535211267,0.4732394366197183
835,427,0.511377245508982,88.5772131147541,2.6183142905312606,0.3498452012383901,0.08978328173374613,25,4,0.17798594847775176,12,2.810304449648712,Q13263,Q13263,,TRIM28,False,835,1208.0,-0.24960238886315605,-0.22664608764339295,0.17963576158940397,0.016556291390728478,1775.0,8.534556627830986,8.574484,1.0,1.0
424,321,0.7570754716981132,95.68763239875389,1.2828720818592463,0.2709677419354839,0.12903225806451613,3,0,0.1308411214953271,10,3.115264797507788,Q13309,Q13309,,SKP2,False,424,1208.0,-0.7489721062128921,-0.6635788485421797,0.6887417218543046,0.22102649006622516,1775.0,4.857207448394366,4.7967896,1.0,0.9622535211267605
520,422,0.8115384615384615,88.09556872037915,2.2524138212184415,0.31954887218045114,0.12030075187969924,7,4,0.19194312796208532,16,3.7914691943127963,Q13356,Q13356,,PPIL2,False,520,1208.0,-1.1466197336013995,-1.1439136454737713,0.9776490066225165,0.7384105960264901,1775.0,4.437100926478872,4.4537153,1.0,0.9769014084507043
147,140,0.9523809523809523,96.29464285714286,1.244041374067624,0.3333333333333333,0.03571428571428571,5,2,0.19285714285714287,9,6.428571428571428,Q13404,Q13404,,UBE2V1,False,147,1208.0,-0.5119499960879942,-0.5086612087022906,0.5149006622516556,0.019867549668874173,1775.0,7.110968078760564,7.091097,1.0,1.0
485,227,0.46804123711340206,86.60383259911895,1.7270245445387313,0.3619631901840491,0.17177914110429449,5,2,0.20704845814977973,8,3.524229074889868,Q13434,Q13434,,MKRN4P,False,485,,,,,,,,,,
144,115,0.7986111111111112,92.05721739130432,3.184862986285019,0.46153846153846156,0.057692307692307696,16,3,0.17391304347826086,15,13.043478260869565,Q13503,Q13503,,MED21,False,144,1208.0,-0.687880308725949,-0.6789548275863677,0.8336092715231788,0.07533112582781457,1775.0,5.062559718535211,5.0677633,1.0,0.992112676056338
163,147,0.901840490797546,96.74598639455782,1.2547724444997093,0.23255813953488372,0.05813953488372093,3,0,0.19047619047619047,8,5.442176870748299,Q13526,Q13526,,PIN1,False,163,1208.0,-0.03876931911116444,-0.03808132588690975,0.0041390728476821195,0.0,1775.0,5.867790646197182,5.903048,1.0,0.9988732394366198
875,712,0.8137142857142857,90.51431179775281,1.2535464595396635,0.2714285714285714,0.08857142857142856,13,5,0.20365168539325842,24,3.3707865168539324,Q05086,Q05086,,UBE3A,False,875,1208.0,-0.09166467231706783,-0.07961788120420875,0.023178807947019868,0.0041390728476821195,1775.0,5.1332683027042245,5.200689,1.0,0.9938028169014085
297,208,0.7003367003367004,89.626875,3.0635545652160787,0.2804878048780488,0.03048780487804878,6,1,0.17307692307692307,14,6.730769230769231,Q04323,Q04323,,UBXN1,False,297,1208.0,-0.041890590830059804,-0.04066930585510375,0.0008278145695364238,0.0,1775.0,6.635377007098592,6.642498,1.0,0.9994366197183099
205,114,0.5560975609756098,89.59499999999998,2.487451998392629,0.4482758620689655,0.06896551724137931,21,1,0.21052631578947367,9,7.894736842105263,Q01151,Q01151,,CD83,False,205,1208.0,-0.04998822240946152,-0.04900067364454665,0.0016556291390728477,0.0,1775.0,2.6753819641943664,2.6172044,0.8946478873239436,0.38422535211267606
904,644,0.7123893805309734,85.89723602484472,1.4122571758814109,0.36548223350253806,0.12944162436548223,10,8,0.2204968944099379,17,2.639751552795031,Q008S8,Q008S8,,ECT2L,False,904,1208.0,-0.21408607076860456,-0.20954451693816678,0.024006622516556293,0.0,1775.0,0.08604255251492958,0.05646006,0.003943661971830986,0.0
806,690,0.8560794044665012,87.87713043478261,1.2359599175806484,0.2773109243697479,0.0700280112044818,8,3,0.21159420289855072,35,5.072463768115942,P55072,P55072,,VCP,False,806,1208.0,-2.625575388698835,-2.6712190771053113,1.0,0.9966887417218543,1775.0,7.458539928338029,7.4839125,1.0,1.0
322,286,0.8881987577639752,94.79853146853148,1.078514322388868,0.2867132867132867,0.0979020979020979,6,1,0.19230769230769232,37,12.937062937062937,P55735,P55735,,SEC13,False,322,1208.0,-1.6216032497424533,-1.6086263573159618,0.9966887417218543,0.9793046357615894,1775.0,6.649432681971831,6.6277924,1.0,1.0
925,794,0.8583783783783784,92.99061712846348,1.1507274745667342,0.3524590163934426,0.03551912568306011,13,5,0.20277078085642317,47,5.919395465994962,P57737,P57737,,CORO7,False,925,1208.0,-0.1164926202311012,-0.1144069439350286,0.0041390728476821195,0.0,1775.0,3.779976955391549,3.7289653,0.9983098591549295,0.7645070422535212
412,383,0.9296116504854369,93.50848563968668,1.1404235648508254,0.3446327683615819,0.1016949152542373,12,3,0.18276762402088773,22,5.7441253263707575,P57775,P57775,,FBXW4,False,412,1208.0,-0.0773918082082649,-0.07330715109264785,0.009105960264900662,0.0,1775.0,4.060479162125634,4.112859,0.9960563380281691,0.9312676056338028
1061,847,0.7983034872761545,89.26010625737898,1.3075668035532606,0.25071225071225073,0.09116809116809117,5,1,0.17237308146399055,13,1.5348288075560803,P59046,P59046,,NLRP12,False,1061,1208.0,0.09621049905956915,0.10027892046108036,0.0008278145695364238,0.0,1775.0,0.09364791507380282,0.006206091,0.029859154929577466,0.003943661971830986
121,56,0.4628099173553719,84.78571428571429,3.759230355814711,0.44642857142857145,0.10714285714285714,7,2,0.017857142857142856,0,0.0,P60006,P60006,,ANAPC15,False,121,1208.0,-0.5516373792189718,-0.5405745734693487,0.5538079470198676,0.0869205298013245,1775.0,5.732484343661972,5.765548,1.0,0.9983098591549295
165,164,0.9939393939393939,94.6194512195122,1.2477452883047477,0.33695652173913043,0.05434782608695652,7,2,0.21341463414634146,25,15.24390243902439,P60604,P60604,,UBE2G2,False,165,1208.0,-0.3269788693792702,-0.27223478026721926,0.19950331125827814,0.028973509933774833,1775.0,5.91920080371831,5.9754148,1.0,0.9988732394366198
191,178,0.9319371727748691,96.09314606741574,1.154003856873276,0.3333333333333333,0.0967741935483871,5,1,0.20786516853932585,12,6.741573033707865,P60953,P60953,,CDC42,False,191,1208.0,-1.2265918096947537,-1.2248224644288577,0.9354304635761589,0.6945364238410596,1775.0,7.635012710197183,7.6579256,1.0,1.0
147,147,1.0,96.37918367346937,1.269862222445038,0.3,0.0875,6,1,0.2653061224489796,21,14.285714285714285,P61077,P61077,,UBE2D3,False,147,1208.0,-0.8255726545178428,-0.7694709185170386,0.7508278145695364,0.298841059602649,1775.0,7.912481144957747,7.9590282,1.0,1.0
183,158,0.8633879781420765,97.39670886075949,1.2864892735075137,0.25,0.07142857142857142,3,0,0.2088607594936709,20,12.658227848101266,P61081,P61081,,UBE2M,False,183,1208.0,-1.6225832600260561,-1.6207604042780124,0.9685430463576159,0.8725165562913907,1775.0,6.3237745173295785,6.355115,0.9988732394366198,0.9988732394366198
200,200,1.0,96.68615000000001,1.2901117960405006,0.32710280373831774,0.028037383177570093,5,1,0.21,19,9.5,P61086,P61086,,UBE2K,False,200,1208.0,-0.16437888200135303,-0.16138311491113805,0.08195364238410596,0.0041390728476821195,1775.0,6.0914903975211265,6.1481814,1.0,0.9994366197183099
152,150,0.9868421052631579,96.154,1.2678381271801082,0.3793103448275862,0.05747126436781609,5,2,0.2866666666666667,43,28.666666666666668,P61088,P61088,,UBE2N,False,152,1208.0,-1.1852883059427077,-1.1821151477523166,0.9039735099337748,0.652317880794702,1775.0,7.1554561655774656,7.204532,1.0,1.0
342,322,0.9415204678362573,95.55009316770186,1.0233089843294776,0.2867132867132867,0.0979020979020979,6,2,0.20186335403726707,11,3.4161490683229814,P61962,P61962,,DCAF7,False,342,74.0,-0.7802052249166377,-0.6708906106263912,0.6621621621621622,0.32432432432432434,1775.0,5.465763167267607,5.486547,1.0,0.9943661971830986
170,168,0.9882352941176471,94.44928571428571,1.2399284889829985,0.2857142857142857,0.05102040816326531,6,1,0.21428571428571427,29,17.261904761904763,P62253,P62253,,UBE2G1,False,170,1208.0,-0.04086369139188683,-0.0300084680634478,0.014900662251655629,0.0,1775.0,5.178557078309859,5.211838,1.0,0.992112676056338
183,158,0.8633879781420765,96.24765822784808,1.2738702292290596,0.28888888888888886,0.05555555555555555,4,0,0.18354430379746836,13,8.227848101265822,P62256,P62256,,UBE2H,False,183,1208.0,-0.47974017927486684,-0.44414203489065596,0.4147350993377483,0.0695364238410596,1775.0,5.499338504,5.509791,1.0,0.9938028169014085
121,111,0.9173553719008265,96.07891891891894,1.2900822422931861,0.26153846153846155,0.09230769230769231,3,0,0.15315315315315314,5,4.504504504504505,P62699,P62699,,YPEL5,False,121,1208.0,-0.8394733212646331,-0.7623603856457508,0.7475165562913907,0.31539735099337746,1775.0,5.55191686828169,5.6026497,1.0,0.9943661971830986
147,147,1.0,96.47306122448978,1.2678200317517316,0.28205128205128205,0.10256410256410256,6,1,0.272108843537415,22,14.965986394557824,P62837,P62837,,UBE2D2,False,147,1208.0,0.007004299020451087,0.009229790342554601,0.0033112582781456954,0.0,1775.0,6.372475158197183,6.3683634,1.0,1.0
108,78,0.7222222222222222,87.24410256410258,2.1934682057148307,0.45614035087719296,0.14035087719298245,9,1,0.16666666666666666,12,15.384615384615385,P62877,P62877,,RBX1,False,108,1208.0,-1.0323828163416366,-1.0153153306671285,0.9685430463576159,0.5322847682119205,1775.0,6.30292380484507,6.3278437,1.0,0.9994366197183099
152,150,0.9868421052631579,96.22633333333334,1.2641722959922004,0.25842696629213485,0.06741573033707865,5,1,0.21333333333333335,23,15.333333333333332,P63146,P63146,,UBE2B,False,152,1208.0,0.04917516388907246,0.055697826027526,0.0,0.0,1775.0,6.585754704563381,6.603469,1.0,1.0
163,148,0.9079754601226994,92.7945945945946,1.5964232940382612,0.28431372549019607,0.058823529411764705,5,1,0.19594594594594594,13,8.783783783783784,P63208,P63208,,SKP1,False,163,1208.0,-1.2813074867452217,-1.281363056764934,0.9942052980132451,0.8584437086092715,1775.0,8.856969663380282,8.902315,1.0,1.0
154,154,1.0,95.54246753246754,1.2695931476619748,0.25,0.045454545454545456,4,0,0.18831168831168832,12,7.792207792207792,P68036,P68036,,UBE2L3,False,154,1208.0,-1.213920603286567,-1.2211124040734862,0.9503311258278145,0.6846026490066225,1775.0,5.859790497971832,5.87476,1.0,0.9994366197183099
509,412,0.8094302554027505,89.92235436893205,1.3694201922574938,0.29292929292929293,0.09595959595959595,13,2,0.2087378640776699,25,6.067961165048544,P78395,P78395,,PRAME,False,509,1208.0,0.02124623871160805,0.020794428280483848,0.0008278145695364238,0.0,1775.0,2.868195159169578,1.5487276,0.5363380281690141,0.4315492957746479
292,271,0.928082191780822,93.76118081180812,1.1796269999797178,0.2857142857142857,0.045112781954887216,8,1,0.1881918819188192,12,4.428044280442804,Q00535,Q00535,,CDK5,False,292,1208.0,-0.08425251687248698,-0.0764417336187259,0.006622516556291391,0.0,1775.0,4.476402718478873,4.488875,1.0,0.96
474,380,0.8016877637130801,89.59263157894738,1.3776715467477028,0.2737430167597765,0.1340782122905028,7,2,0.20526315789473684,9,2.368421052631579,O95521,O95521,,PRAMEF1,False,474,1047.0,0.007330575864339622,0.0118704664666792,0.0038204393505253103,0.0,1775.0,0.036795646685070425,0.0,0.007323943661971831,0.0022535211267605635
564,438,0.776595744680851,89.41109589041095,2.312139001086795,0.37216828478964403,0.08414239482200647,22,7,0.1872146118721461,11,2.5114155251141552,O95361,O95361,,TRIM16,False,564,1208.0,-0.02940987696085791,-0.030835881166136947,0.0033112582781456954,0.0,1775.0,4.744196090845071,4.693325,0.9994366197183099,0.8935211267605634
811,372,0.45869297163995065,90.87653225806451,1.5256703227278532,0.33755274261603374,0.10548523206751055,9,4,0.20698924731182797,18,4.838709677419355,Q8N5U6,Q8N5U6,,RNF10,False,811,1208.0,0.025333377310148838,0.0307029801980985,0.0024834437086092716,0.0,1775.0,6.682171587323943,6.726164,1.0,1.0
581,167,0.2874354561101549,87.01065868263473,1.471443278816797,0.44329896907216493,0.13402061855670103,8,2,0.16766467065868262,6,3.592814371257485,O14512,O14512,,SOCS7,False,581,1208.0,-0.038362004772977396,-0.03762674290072355,0.004966887417218543,0.0,1775.0,3.1805516337239434,3.1746268,0.9943661971830986,0.5932394366197183
